ImageNumber	ObjectNumber	Metadata_Col	Metadata_Field	Metadata_Row	Metadata_Series	Metadata_T	Metadata_Well	Metadata_Z	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Compactness
4	61	1	12	A	0	0	A1	0	379	1902	543	2.15903900282365
4	62	1	12	A	0	0	A1	0	4204	1642	532	1.49228772895504
4	63	1	12	A	0	0	A1	0	8060	105	602	1.89608127330522
4	64	1	12	A	0	0	A1	0	413	1793	584	4.96066353510818
4	65	1	12	A	0	0	A1	0	3144	1658	590	1.58477284947317
4	66	1	12	A	0	0	A1	0	18875	520	533	1.6416523905375
4	67	1	12	A	0	0	A1	0	706	1818	648	2.59548385050761
4	68	1	12	A	0	0	A1	0	886	1815	730	5.34985994840134
4	69	1	12	A	0	0	A1	0	3943	1405	722	2.52280534532106
4	70	1	12	A	0	0	A1	0	3048	727	766	2.25694784408467
4	71	1	12	A	0	0	A1	0	3652	1308	775	2.42378194200802
4	72	1	12	A	0	0	A1	0	2813	1874	784	2.18563642916804
4	73	1	12	A	0	0	A1	0	1302	1443	807	2.78006463504934
4	74	1	12	A	0	0	A1	0	1625	1716	800	1.82533763267217
4	75	1	12	A	0	0	A1	0	63	1387	858	1.93535988177811
4	76	1	12	A	0	0	A1	0	6019	530	889	2.35718290563605
4	77	1	12	A	0	0	A1	0	0	0	0	NA
4	78	1	12	A	0	0	A1	0	2938	1452	920	3.88513201146133
4	79	1	12	A	0	0	A1	0	7167	1898	918	6.23563110744346
4	80	1	12	A	0	0	A1	0	2268	510	949	2.16234148000019
4	81	1	12	A	0	0	A1	0	3289	576	991	2.06350437537882
4	82	1	12	A	0	0	A1	0	1362	276	984	1.95047750249654
5	1	1	13	A	0	0	A1	0	4008	1540	1018	1.66985429960447
5	2	1	13	A	0	0	A1	0	5156	1132	1031	2.87459544478694
5	3	1	13	A	0	0	A1	0	4564	618	1026	2.65769293177665
5	4	1	13	A	0	0	A1	0	2833	520	1060	1.87774548630171
5	5	1	13	A	0	0	A1	0	2091	212	1046	1.57408123094548
5	6	1	13	A	0	0	A1	0	1672	1124	1107	1.80413456790732
5	7	1	13	A	0	0	A1	0	2798	841	1061	1.75656773679006
5	8	1	13	A	0	0	A1	0	535	1510	1122	4.23930230087676
5	9	1	13	A	0	0	A1	0	2454	778	1148	2.48904578907114
5	10	1	13	A	0	0	A1	0	2155	1908	1235	2.4350267793334
5	11	1	13	A	0	0	A1	0	3298	1951	1269	1.98992787530933
5	12	1	13	A	0	0	A1	0	4030	1720	1326	1.61523384404068
5	13	1	13	A	0	0	A1	0	3367	834	1376	1.92098415595836
5	14	1	13	A	0	0	A1	0	1637	224	1398	3.20412593090415
5	15	1	13	A	0	0	A1	0	13768	466	1511	2.12472067288698
5	16	1	13	A	0	0	A1	0	3434	169	1360	2.2781274969333
5	17	1	13	A	0	0	A1	0	3657	757	1397	1.46511920094147
5	18	1	13	A	0	0	A1	0	1767	64	1434	2.06454337721762
5	19	1	13	A	0	0	A1	0	1098	372	1410	2.48181712094464
5	20	1	13	A	0	0	A1	0	1337	748	1474	1.73873448911887
5	21	1	13	A	0	0	A1	0	2758	181	1470	2.36467029158022
5	22	1	13	A	0	0	A1	0	2504	116	1468	1.73263040559529
5	23	1	13	A	0	0	A1	0	3636	214	1537	2.17368533598801
